Year,Month,NumCases,Relationship_Acquaintance,Relationship_Boyfriend,Relationship_Boyfriend/Girlfriend,Relationship_Brother,Relationship_Common-Law Husband,Relationship_Common-Law Wife,Relationship_Daughter,Relationship_Employee,Relationship_Employer,Relationship_Ex-Husband,Relationship_Ex-Wife,Relationship_Family,Relationship_Father,Relationship_Friend,Relationship_Girlfriend,Relationship_Husband,Relationship_In-Law,Relationship_Mother,Relationship_Neighbor,Relationship_Sister,Relationship_Son,Relationship_Stepdaughter,Relationship_Stepfather,Relationship_Stepmother,Relationship_Stepson,Relationship_Stranger,Relationship_Unknown,Relationship_Wife,Crime Solved_No,Crime Solved_Yes,Crime Type_Manslaughter by Negligence,Crime Type_Murder or Manslaughter,Victim Race_Asian/Pacific Islander,Victim Race_Black,Victim Race_Native American/Alaska Native,Victim Race_Unknown,Victim Race_White,Perpetrator Sex_Female,Perpetrator Sex_Male,Perpetrator Sex_Unknown,Weapon_Blunt Object,Weapon_Drowning,Weapon_Drugs,Weapon_Explosives,Weapon_Fall,Weapon_Fire,Weapon_Firearm,Weapon_Gun,Weapon_Handgun,Weapon_Knife,Weapon_Poison,Weapon_Rifle,Weapon_Shotgun,Weapon_Strangulation,Weapon_Suffocation,Weapon_Unknown,Victim Sex_Female,Victim Sex_Male,Victim Sex_Unknown,State_Alabama,State_Alaska,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Delaware,State_District of Columbia,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_Nevada,State_New Hampshire,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_Rhodes Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming,Perpetrator Race_Asian/Pacific Islander,Perpetrator Race_Black,Perpetrator Race_Native American/Alaska Native,Perpetrator Race_Unknown,Perpetrator Race_White,Perpetrator Count,Victim Count
1999,11,1143,194,16,3,10,0,2,18,0,0,2,3,13,16,28,35,4,2,7,10,4,21,1,2,0,2,118,593,39,403,740,12,1131,30,500,12,9,592,75,666,402,157,2,1,0,0,12,89,3,543,149,4,31,46,13,12,81,269,874,0,1,4,35,11,174,12,4,4,0,59,46,9,1,60,36,3,0,8,25,1,17,8,57,11,12,27,0,2,16,0,21,16,72,45,1,31,15,10,50,0,24,2,29,102,5,0,36,10,6,25,0,22,319,10,409,383,181,168
1999,12,1295,227,8,3,9,1,2,28,0,5,2,5,19,10,39,37,14,9,6,4,3,22,2,1,0,0,141,664,34,430,865,17,1278,32,577,10,14,662,95,774,426,155,4,5,0,0,13,97,5,678,145,0,37,58,18,5,75,294,997,4,1,2,42,20,190,29,6,5,0,82,36,1,1,46,21,1,0,13,54,5,19,17,49,20,10,42,1,5,15,0,31,7,72,51,0,40,27,12,72,1,30,1,29,102,7,3,39,21,3,11,3,20,404,7,444,420,203,146
2000,1,1238,213,18,3,10,0,1,13,0,0,1,4,24,8,26,39,14,5,11,9,2,17,0,3,2,2,165,588,60,352,886,21,1217,22,575,5,14,622,88,797,353,124,2,1,2,0,18,87,4,649,163,0,44,43,18,7,76,281,954,3,1,6,26,19,183,12,10,3,0,84,64,1,1,48,23,6,2,3,49,1,45,13,67,8,15,29,2,6,13,1,13,13,76,49,0,26,15,4,61,0,17,0,39,111,8,0,30,15,4,15,1,16,414,9,362,437,269,164
2000,2,1074,218,12,1,8,2,1,18,0,0,0,3,18,16,31,43,11,5,5,3,0,17,1,2,0,1,139,471,48,280,794,18,1056,17,491,7,19,540,97,697,280,119,3,5,2,0,17,62,5,537,167,1,28,52,13,7,56,281,790,3,1,4,25,10,155,9,5,3,0,59,29,2,1,41,31,2,15,10,60,0,31,8,47,3,11,19,0,6,18,3,26,10,93,41,0,31,13,1,44,0,18,1,26,89,5,1,26,12,6,22,1,10,358,9,291,406,174,134
2000,3,1104,212,18,1,7,2,6,17,0,1,0,3,16,10,19,39,15,2,9,9,5,23,7,2,0,4,152,496,29,295,809,16,1088,16,530,17,6,535,90,719,295,124,3,5,0,1,28,67,11,570,145,1,32,31,12,11,63,272,830,2,1,4,36,16,129,5,3,3,0,66,38,3,0,44,30,3,3,6,45,1,47,13,67,9,18,22,1,0,8,1,20,7,82,36,2,37,19,8,42,8,26,0,31,97,3,0,31,18,1,13,1,11,399,8,300,386,287,152
2000,4,1114,177,13,1,9,1,3,13,2,0,0,2,19,3,29,32,9,2,5,11,3,13,1,3,0,2,189,519,53,337,777,14,1100,25,534,5,14,536,71,706,337,124,1,2,0,3,6,64,3,599,133,1,46,44,16,8,64,259,855,0,1,2,34,7,175,8,8,0,0,64,34,5,1,36,25,0,4,5,62,1,45,5,66,11,11,27,0,3,11,0,24,7,82,49,0,32,16,3,49,0,12,2,30,87,5,1,34,16,2,10,2,16,345,2,347,404,232,140
2000,5,1228,206,10,2,9,2,1,14,1,2,0,2,22,8,19,29,14,8,7,9,2,32,3,1,2,4,171,599,49,325,903,19,1209,18,610,7,2,591,87,815,326,172,4,4,0,2,5,72,6,627,159,2,32,45,17,10,71,276,952,0,1,1,31,14,189,10,10,1,0,81,56,3,0,51,23,5,2,6,48,0,39,15,56,6,23,24,1,1,9,0,30,13,82,55,0,28,21,2,42,0,32,1,31,108,6,1,40,10,9,10,1,13,457,4,335,419,282,112
2000,6,1214,191,11,2,7,2,4,15,0,1,2,3,24,7,29,34,10,4,10,14,2,15,1,1,0,1,167,609,48,390,824,10,1204,20,565,9,11,609,74,750,390,132,3,9,3,0,12,83,4,623,166,0,46,44,11,3,75,311,902,1,0,1,35,10,215,13,7,3,0,60,34,3,3,56,17,6,2,6,47,0,33,12,49,6,17,24,1,4,16,3,24,11,67,61,0,30,14,5,46,11,27,1,41,110,5,0,38,20,4,16,0,14,377,7,395,421,258,150
2000,7,1342,237,10,1,6,4,5,13,2,2,2,6,16,13,33,37,11,1,9,12,5,14,3,4,0,1,203,633,59,390,952,17,1325,17,646,9,11,659,79,872,391,160,2,2,0,0,12,101,5,704,184,1,39,43,9,11,69,307,1035,0,0,4,40,20,201,13,14,5,0,81,46,1,3,80,30,7,1,6,46,2,42,9,59,13,15,26,1,3,11,0,38,9,79,50,0,28,21,7,60,0,18,1,35,118,8,0,41,11,19,18,2,10,455,12,402,463,245,172
2000,8,1327,216,10,0,11,3,4,11,0,0,2,2,14,13,28,47,15,7,9,12,5,13,0,1,0,4,197,644,59,422,905,11,1316,21,612,11,16,667,78,826,423,171,0,3,0,1,10,105,4,663,180,0,29,54,15,10,82,290,1034,3,0,2,35,11,227,7,14,2,0,68,55,5,2,70,21,5,3,9,38,2,44,9,62,13,18,32,1,0,13,1,28,8,92,55,0,41,16,6,56,0,26,1,35,128,2,0,34,15,4,10,1,13,436,10,435,433,278,120
2000,9,1200,192,13,1,6,0,4,12,1,0,0,6,15,1,27,44,8,6,13,14,1,19,3,1,1,2,178,594,38,390,810,9,1191,23,545,11,17,604,79,730,391,154,2,2,1,0,14,89,5,606,156,0,28,44,12,8,79,274,923,3,1,4,24,14,194,14,8,3,0,62,34,3,2,61,37,2,6,5,37,2,34,3,51,13,6,32,0,1,6,1,22,9,72,59,0,27,7,15,48,15,23,0,36,115,4,2,33,27,6,20,0,11,376,2,403,408,260,114
2000,10,1231,182,12,2,7,2,5,13,2,0,0,3,13,7,20,35,19,3,10,6,1,18,2,6,0,4,187,628,44,403,828,11,1220,23,558,10,21,619,86,740,405,122,2,3,0,1,12,118,1,639,151,1,37,43,17,10,74,276,955,0,1,2,39,15,173,13,7,2,0,66,26,4,1,58,30,6,3,3,38,2,36,7,58,6,14,41,1,0,15,3,20,14,83,38,0,37,23,4,49,0,35,0,42,141,6,0,30,22,4,13,0,8,373,9,421,420,272,166
2000,11,1100,153,14,2,8,1,8,13,0,1,1,6,21,4,19,30,9,1,11,5,0,12,4,5,1,1,144,574,52,384,716,13,1087,15,545,12,17,511,71,645,384,133,2,1,1,0,4,90,2,574,119,1,35,32,10,5,91,260,837,3,1,3,36,11,158,8,5,2,0,55,49,0,2,58,17,5,4,8,33,0,32,10,68,11,13,39,3,1,5,1,22,10,75,33,1,28,13,6,48,0,22,0,48,94,1,2,23,17,5,14,0,10,353,10,400,327,206,118
2000,12,1499,239,18,0,14,6,7,24,2,0,2,8,22,16,44,41,19,6,7,10,0,23,1,2,0,4,169,757,58,496,1003,19,1480,32,710,13,26,718,100,903,496,157,1,3,0,0,6,100,5,776,185,2,58,53,16,5,132,344,1144,11,227,2,24,16,220,22,9,0,0,69,43,5,1,44,24,5,4,6,55,4,34,15,44,14,13,28,1,4,10,1,31,15,73,44,1,27,24,10,59,11,32,1,41,110,1,3,38,20,0,11,3,20,491,11,504,473,212,210
2001,1,1283,202,12,1,8,3,3,29,0,3,2,4,23,9,30,49,7,7,12,4,1,30,2,2,0,2,186,605,47,358,925,27,1256,25,561,10,9,678,97,828,358,146,5,5,1,0,18,113,3,650,148,1,30,55,10,15,83,329,952,2,30,4,30,15,180,16,5,1,0,84,70,6,3,43,30,4,7,7,38,3,40,13,51,7,16,29,4,1,23,3,33,10,76,38,0,37,15,6,53,0,29,0,32,110,10,0,31,17,1,22,0,18,403,8,377,477,264,152
2001,2,1026,163,11,1,7,0,2,15,1,0,0,2,19,8,19,34,8,8,6,8,5,12,5,3,0,2,144,497,46,290,736,15,1011,22,436,6,5,557,58,678,290,133,0,2,1,0,7,71,2,503,147,1,36,32,8,9,74,260,765,1,31,2,29,8,153,8,3,0,0,73,31,4,2,27,25,3,9,5,39,2,38,9,50,6,14,25,1,0,13,2,24,4,65,37,1,20,17,9,43,0,21,2,30,85,3,1,22,15,2,11,2,11,331,7,308,369,207,100
2001,3,1155,204,7,1,6,4,7,12,0,2,0,3,17,10,23,36,12,6,4,8,3,30,1,7,1,2,184,507,58,303,852,20,1135,9,519,5,14,608,59,793,303,113,1,3,0,1,6,75,10,613,140,2,36,44,7,10,94,282,869,4,17,2,41,16,171,16,8,2,0,73,51,2,0,39,23,2,5,9,38,3,30,11,45,18,12,29,1,2,19,1,24,6,63,46,1,29,16,4,39,10,22,1,29,107,4,0,28,23,3,13,1,10,407,9,314,415,231,150
2001,4,1268,206,17,0,12,2,6,19,0,1,2,2,20,4,31,28,10,5,10,13,0,21,1,2,2,3,181,603,67,363,905,19,1249,26,596,10,20,616,89,816,363,147,3,5,0,0,8,78,7,647,168,3,29,48,16,8,101,330,934,4,28,5,30,11,188,13,7,3,0,80,56,2,3,62,24,3,2,4,45,0,36,15,54,10,12,31,2,0,16,0,24,10,67,39,0,36,21,9,51,0,38,1,40,119,3,0,29,17,6,15,1,8,392,9,380,479,204,140
2001,5,1320,225,14,0,7,1,4,18,1,1,0,3,17,9,45,29,17,5,7,9,1,17,2,2,0,1,191,653,41,419,901,19,1301,20,628,10,10,652,99,802,419,173,0,8,0,1,7,121,4,654,159,0,35,40,16,14,88,285,1034,1,29,2,37,12,209,7,13,1,0,78,54,3,3,43,40,1,8,8,40,1,45,8,56,11,17,43,3,2,22,0,29,7,87,45,0,35,17,4,45,0,33,0,38,109,9,0,28,21,2,14,1,11,403,7,437,462,256,130
2001,6,1349,222,15,2,4,0,4,12,0,1,1,3,15,6,31,38,16,10,9,6,2,29,1,1,0,2,196,678,45,383,966,22,1327,30,655,11,18,635,93,872,384,151,6,5,2,0,12,71,7,645,185,2,49,49,11,14,140,300,1047,2,31,2,39,12,179,15,18,1,1,73,47,3,1,73,28,4,10,6,51,0,49,14,53,7,14,28,1,1,14,2,29,11,81,56,1,43,17,7,55,8,33,1,43,106,4,0,34,12,6,22,3,15,480,3,406,445,282,174
2001,7,1458,237,20,2,8,0,7,30,0,1,0,1,20,8,31,50,13,5,4,6,4,21,2,1,1,1,221,716,48,434,1024,18,1440,36,705,6,17,694,100,924,434,172,7,5,1,0,12,103,3,693,176,0,48,49,18,13,158,341,1115,2,20,4,43,14,226,13,8,6,0,72,46,3,3,83,30,9,5,6,58,1,24,15,72,10,21,42,0,0,20,4,34,7,85,52,0,51,16,9,58,0,23,1,42,131,10,4,33,20,4,18,2,19,473,10,453,503,313,140
2001,8,1393,219,12,2,8,2,2,17,0,0,2,2,22,7,27,32,13,11,6,5,6,31,7,0,2,5,217,686,50,412,981,19,1374,26,634,7,18,708,110,870,413,153,4,3,0,0,11,112,9,664,194,2,33,47,16,12,133,304,1086,3,35,3,43,8,217,14,6,5,0,76,40,3,2,57,31,10,5,6,36,0,37,20,53,9,22,40,2,3,19,2,28,8,91,54,1,44,23,9,57,0,20,1,39,131,4,0,31,23,3,22,0,12,454,11,434,482,275,216
2001,9,1322,190,16,1,5,3,4,20,0,1,1,5,12,4,40,44,10,6,11,13,4,15,1,2,0,4,194,664,52,406,916,13,1309,30,596,8,19,669,79,837,406,146,2,1,0,0,7,106,2,643,164,2,48,45,15,8,133,306,1014,2,39,5,46,12,218,9,6,2,0,73,37,3,4,72,23,3,7,12,44,1,31,10,54,8,13,45,1,3,14,0,24,7,70,41,3,35,11,14,64,8,21,0,28,122,13,0,32,16,1,17,0,12,408,6,435,461,260,152
2001,10,1447,225,14,2,5,1,6,17,2,1,1,4,12,7,42,39,7,2,9,11,1,29,3,3,0,4,184,764,52,495,952,15,1432,27,683,10,27,700,79,873,495,185,1,4,0,0,4,92,7,729,183,3,27,42,10,3,157,304,1138,5,34,1,41,11,235,8,10,0,0,92,44,5,5,71,43,2,7,5,36,3,52,15,66,15,12,23,2,1,17,3,37,8,91,47,0,34,17,5,66,0,31,0,53,129,11,1,29,13,4,11,1,19,439,6,522,461,275,154
2001,11,1289,186,7,2,7,1,5,20,1,0,0,6,25,4,30,31,10,5,8,6,3,23,1,1,0,1,204,654,48,421,868,20,1269,21,587,7,14,660,65,802,422,145,2,5,0,0,12,101,2,645,141,0,28,46,14,7,141,296,992,1,16,3,34,14,195,13,12,4,0,63,43,1,2,67,40,6,4,8,45,2,50,6,61,10,20,17,5,2,5,1,35,7,86,42,0,47,18,5,53,1,26,3,37,108,7,1,36,12,5,11,0,10,388,6,441,444,279,170
2001,12,1493,238,17,3,10,3,4,30,0,1,1,5,22,12,34,43,9,11,14,5,5,23,4,2,0,0,193,750,54,473,1020,22,1471,27,652,9,20,785,92,928,473,157,1,3,0,0,15,134,11,730,171,1,57,66,12,12,123,335,1156,2,37,6,35,14,186,22,16,4,0,90,56,1,5,50,44,6,11,5,41,5,53,15,59,9,20,44,0,4,15,1,34,13,87,46,2,41,27,21,73,13,36,0,33,130,4,0,44,10,3,22,0,13,463,5,502,510,256,192
2002,1,1325,194,10,4,4,1,9,18,1,1,0,7,14,11,50,44,8,6,10,3,2,17,0,3,0,1,200,648,59,392,933,22,1303,21,626,10,16,652,74,858,393,137,2,9,5,0,10,115,9,697,170,0,45,45,14,5,62,317,1007,1,26,1,30,10,217,16,8,0,17,79,33,2,3,46,21,7,3,8,51,0,44,15,56,9,20,37,3,2,13,1,28,11,65,47,2,55,15,6,53,0,25,2,33,127,6,0,41,14,4,11,2,11,429,10,402,473,284,230
2002,2,1124,196,16,1,8,2,0,23,0,0,0,4,15,11,24,42,9,4,7,11,1,27,3,3,1,5,195,472,44,279,845,17,1107,17,525,11,21,550,95,749,280,147,1,7,0,1,11,86,7,534,154,7,26,30,11,14,88,284,838,2,24,4,25,14,171,11,10,3,15,68,27,2,3,35,25,4,6,4,33,3,37,9,43,6,15,28,0,1,17,0,31,14,59,41,1,42,15,8,43,0,21,1,37,97,2,1,32,12,8,14,2,10,382,13,292,427,188,144
2002,3,1282,218,15,3,8,4,4,23,0,0,1,6,25,6,26,41,12,2,13,11,1,21,3,1,1,7,197,599,34,351,931,25,1257,23,599,13,17,630,91,840,351,120,1,5,0,0,11,99,8,664,150,1,41,62,13,9,98,309,970,3,23,3,40,15,202,10,4,2,18,69,33,1,1,43,28,3,4,4,44,2,46,9,46,8,9,25,0,1,17,2,36,18,65,56,0,46,19,13,51,14,23,0,41,121,1,7,28,17,4,10,0,6,430,10,368,468,257,253
2002,4,1273,208,13,6,12,1,2,20,0,0,0,5,22,7,31,39,14,4,9,17,6,16,2,2,0,2,179,609,47,374,899,17,1256,22,578,12,22,639,95,804,374,150,4,7,1,1,11,99,3,631,172,8,44,32,12,12,86,286,983,4,20,2,36,9,207,14,7,1,12,85,47,3,2,45,19,2,6,6,46,2,35,16,64,9,19,25,0,2,24,2,27,19,77,44,0,47,12,6,47,0,20,0,34,111,3,1,20,21,3,12,2,9,406,7,390,461,269,140
2002,5,1339,221,11,2,9,3,4,5,0,1,2,1,21,4,35,39,10,3,12,13,0,25,1,4,0,4,194,666,49,396,943,21,1318,25,658,10,12,634,83,858,398,122,1,8,0,0,14,118,9,730,151,0,33,48,17,8,80,286,1053,0,25,5,49,13,220,10,8,2,23,96,47,3,1,52,26,6,6,5,47,2,44,17,41,12,23,28,2,3,12,0,30,3,64,51,0,39,13,4,56,0,21,0,36,112,5,0,37,17,5,17,1,20,449,8,410,452,255,160
2002,6,1329,248,10,1,7,2,3,16,0,0,2,2,19,5,42,41,11,4,11,11,1,22,0,2,2,2,182,640,43,380,949,18,1311,27,654,15,17,616,79,869,381,150,2,3,0,1,4,149,5,658,161,1,47,47,14,12,75,276,1051,2,21,1,37,8,198,8,6,3,15,73,54,2,3,67,33,5,8,13,59,1,43,20,48,8,8,32,1,2,18,0,23,11,88,44,0,35,9,5,57,9,36,0,45,110,5,2,18,17,4,13,3,18,456,8,396,451,267,177
2002,7,1515,230,17,2,11,0,6,22,0,2,0,5,32,7,32,32,9,4,6,20,7,22,0,3,0,0,213,769,64,498,1017,21,1494,23,719,12,17,744,95,921,499,149,4,4,1,0,10,152,1,765,192,0,46,57,10,11,113,336,1177,2,28,4,50,13,237,15,6,1,34,83,54,2,5,69,30,4,9,11,41,2,55,20,74,8,16,36,2,3,15,1,30,16,74,59,0,36,28,5,49,0,33,2,37,141,6,0,41,7,5,18,0,18,478,6,519,494,285,202
2002,8,1477,265,12,3,9,2,1,10,0,1,0,2,24,12,32,37,9,11,16,10,4,19,0,1,0,3,242,693,59,443,1034,23,1454,28,684,14,17,734,77,956,444,170,3,4,1,0,15,143,7,742,182,0,44,52,12,11,91,327,1149,1,29,4,25,13,228,20,8,4,22,83,60,2,5,78,28,4,6,8,59,2,51,11,61,7,26,25,0,0,17,1,27,19,75,44,0,44,22,4,47,0,30,3,49,133,2,0,32,34,10,13,2,15,491,11,459,501,338,153
2002,9,1554,253,16,3,12,1,5,24,1,0,1,1,33,4,32,41,12,4,3,9,1,19,2,2,1,0,236,785,53,503,1051,21,1533,39,773,10,20,712,115,934,505,152,3,6,1,0,5,165,5,798,175,0,68,55,17,12,92,338,1213,3,31,4,32,11,269,15,5,2,18,99,67,0,2,67,36,7,7,3,50,1,58,13,62,13,24,30,0,7,16,4,29,11,85,53,0,31,14,11,57,11,28,2,48,123,9,0,42,12,15,18,2,15,507,11,518,503,309,243
2002,10,1385,230,14,2,10,2,3,18,0,3,1,4,29,7,34,41,11,3,13,8,1,23,3,2,0,1,191,684,47,428,957,19,1366,20,645,7,17,696,99,856,430,179,3,6,2,0,7,150,7,653,162,4,54,43,7,6,102,307,1078,0,28,5,48,19,193,17,7,4,28,80,65,2,5,58,29,6,6,13,42,0,54,14,69,11,9,31,1,0,13,1,25,9,97,44,1,37,14,3,48,0,23,2,28,111,7,2,35,17,8,16,0,11,443,8,445,478,294,184
2002,11,1273,195,13,0,8,2,2,20,1,2,0,3,15,7,34,31,6,3,8,4,1,12,2,3,0,4,198,650,49,444,829,19,1254,24,636,7,21,585,82,746,445,150,2,2,0,1,11,120,8,655,134,2,51,36,14,6,81,279,992,2,19,3,29,8,217,11,3,6,30,81,55,2,2,40,29,1,10,3,48,0,40,9,61,15,11,23,1,2,14,0,28,8,67,45,0,46,10,5,65,0,24,0,39,90,3,0,31,19,4,14,2,15,411,5,455,387,242,146
2002,12,1392,217,13,1,1,5,5,19,0,0,0,3,20,9,39,39,8,6,14,1,1,26,2,2,2,2,214,696,47,496,896,21,1371,22,674,8,15,673,85,810,497,174,3,4,0,0,5,142,11,712,147,2,56,27,9,11,89,317,1067,8,18,5,45,13,190,34,14,2,20,64,61,4,4,68,31,0,4,9,57,1,39,18,69,10,14,32,3,0,15,2,35,10,87,44,1,46,15,6,52,7,27,0,30,107,8,0,34,21,6,10,0,16,415,9,507,445,269,182
2003,1,1267,206,15,1,3,1,8,18,0,2,0,3,20,10,48,53,15,6,9,4,7,24,1,4,0,2,185,584,38,353,914,19,1248,26,613,16,17,595,99,815,353,134,3,3,0,0,24,105,6,670,155,2,34,29,17,13,72,291,973,3,19,6,37,14,210,13,4,2,15,84,56,1,4,41,23,10,10,5,48,3,45,8,48,6,12,23,1,0,10,0,41,13,56,44,0,36,15,8,57,0,24,0,32,102,3,1,35,19,8,12,3,11,432,14,363,447,367,201
2003,2,1161,184,9,2,8,2,5,11,0,1,0,2,22,10,37,27,10,6,6,21,3,13,1,0,0,4,189,547,41,336,825,19,1142,19,529,11,19,583,84,741,336,144,0,3,1,0,27,93,3,581,148,0,27,37,15,13,69,271,888,2,34,4,40,9,202,10,19,0,17,76,39,1,2,32,30,5,7,5,45,2,36,8,39,5,16,19,0,5,9,2,26,4,70,36,0,36,18,7,27,0,16,0,24,109,8,1,32,12,5,11,1,14,380,7,343,417,187,268
2003,3,1353,244,14,1,7,1,3,19,1,4,1,3,13,13,38,48,8,5,8,13,3,18,2,1,0,3,209,630,43,399,954,22,1331,22,642,8,9,672,91,863,399,148,0,7,0,0,14,110,0,724,170,2,41,33,19,8,77,306,1046,1,24,5,44,14,203,27,5,2,20,88,52,3,2,55,28,2,10,8,48,0,50,8,42,12,13,24,2,2,14,0,39,6,80,41,0,49,9,5,52,2,23,0,39,124,1,1,31,24,7,12,1,8,471,8,411,455,281,141
2003,4,1375,237,9,2,9,2,4,13,2,3,0,3,18,10,23,43,8,11,15,14,1,24,0,3,0,4,213,653,51,427,948,14,1361,26,674,10,13,652,86,860,429,160,0,4,1,0,21,119,7,706,168,1,39,49,16,13,71,308,1065,2,15,3,43,13,181,12,8,4,27,81,51,4,3,58,28,2,5,8,56,2,54,23,55,15,18,18,3,1,23,3,34,14,80,50,4,41,25,12,52,0,28,1,25,110,5,0,37,13,5,22,0,15,454,6,438,462,239,214
2003,5,1416,232,9,2,14,0,3,12,0,1,1,7,24,9,29,39,7,3,9,12,1,19,1,3,1,2,204,721,51,480,936,17,1399,20,690,8,21,677,71,865,480,143,3,7,0,0,5,119,3,744,179,0,36,47,15,28,87,311,1101,4,26,2,47,14,240,13,14,3,20,76,66,1,4,62,30,1,15,5,41,1,47,10,53,12,17,26,2,0,19,0,28,8,76,41,1,30,19,2,49,0,30,1,36,155,6,1,38,10,6,11,1,14,466,6,489,441,210,350
2003,6,1413,214,13,1,10,1,2,26,1,1,1,3,18,11,31,38,7,9,11,8,4,29,0,3,0,5,186,728,52,470,943,19,1394,28,697,5,17,666,87,856,470,129,2,8,0,0,12,123,4,742,188,1,43,47,10,13,91,296,1112,5,26,2,33,16,209,10,6,1,23,90,54,1,0,53,24,2,9,8,59,1,40,20,39,10,11,35,2,1,15,0,35,6,112,31,0,33,29,2,60,10,20,0,38,143,4,7,43,16,5,16,3,13,460,5,484,451,274,190
2003,7,1525,258,15,2,8,1,2,21,9,2,1,8,34,16,28,50,16,2,4,8,5,21,2,0,0,1,190,773,48,486,1039,27,1498,30,755,12,24,704,99,938,488,162,2,1,3,0,4,115,11,800,198,1,48,48,18,13,101,328,1195,2,32,3,29,17,243,14,7,2,26,86,40,1,1,70,33,4,11,4,46,1,51,11,75,12,22,33,8,5,14,1,33,12,91,59,0,39,17,5,59,0,34,3,52,132,3,0,32,21,1,27,3,16,496,15,508,490,286,237
2003,8,1498,247,25,1,12,0,6,13,1,7,0,1,19,9,32,42,8,3,11,4,1,31,3,2,0,8,184,787,41,507,991,15,1483,31,725,9,18,715,106,885,507,153,5,5,0,1,15,145,6,788,187,1,36,43,19,8,86,309,1187,2,30,2,45,8,240,15,5,3,22,98,74,1,0,50,28,10,7,12,42,0,41,16,68,20,16,28,0,1,21,0,49,7,67,43,0,43,14,4,72,0,31,0,43,127,5,1,34,29,8,17,1,17,467,4,520,490,266,202
2003,9,1414,233,14,1,13,2,7,19,0,3,0,2,17,5,32,43,8,6,9,12,4,30,5,6,0,1,184,714,44,465,949,8,1406,31,660,12,18,693,88,861,465,174,2,8,0,0,6,117,7,746,162,2,26,48,15,9,92,322,1091,1,19,5,56,10,220,18,12,0,15,73,47,1,3,53,31,5,3,9,56,3,40,9,55,15,18,26,0,2,29,1,37,13,81,38,0,54,18,4,49,6,21,1,44,121,7,1,40,16,6,22,1,21,448,8,477,460,263,168
2003,10,1358,202,15,1,5,3,3,21,0,1,2,2,22,7,36,31,10,7,13,12,1,24,2,2,2,2,188,702,42,438,920,18,1340,28,645,12,18,655,97,822,439,147,2,2,0,0,20,115,9,721,151,0,53,47,10,6,75,278,1077,3,20,7,35,11,228,21,10,2,19,86,55,3,4,54,21,5,2,2,43,1,46,13,52,6,18,23,0,3,17,2,29,6,63,46,0,36,25,9,68,0,23,0,36,125,6,1,31,24,6,13,2,17,416,10,455,460,303,164
2003,11,1271,209,15,1,8,0,4,5,0,0,0,8,21,7,24,33,10,2,9,7,3,21,4,0,0,2,174,660,44,422,849,22,1249,28,568,10,13,652,70,778,423,128,0,5,0,0,14,95,8,710,136,0,41,41,20,7,66,272,996,3,22,2,37,18,185,13,7,2,18,68,50,4,1,54,23,0,7,7,65,1,41,9,50,7,10,24,2,0,21,0,29,11,53,41,3,40,21,9,54,0,29,1,21,126,13,1,39,13,2,16,1,22,375,6,439,429,311,194
2003,12,1461,243,15,0,9,2,6,14,0,1,1,10,23,16,30,40,13,8,9,8,1,28,5,2,0,2,174,754,47,497,964,13,1448,35,701,3,30,692,89,875,497,158,2,6,0,1,23,129,17,774,171,1,27,46,14,8,84,300,1159,2,28,3,36,13,223,24,13,0,21,70,59,2,4,42,31,5,7,9,52,1,51,8,60,6,20,44,2,1,10,2,41,13,88,51,0,60,22,11,62,7,29,4,36,136,0,0,27,7,6,14,0,16,458,5,516,466,237,239
2004,1,1313,204,6,3,9,2,2,21,0,2,1,4,10,9,34,29,8,2,8,7,1,19,1,0,0,3,215,671,42,388,925,18,1295,26,617,10,14,646,79,846,388,144,1,7,1,0,22,121,4,676,144,1,44,36,13,13,86,276,1033,4,21,1,44,12,216,14,10,1,23,82,36,4,2,31,29,7,10,15,37,0,39,16,50,8,13,27,2,1,11,1,30,13,68,49,1,53,20,12,68,0,23,0,29,112,5,1,36,15,6,8,1,12,441,5,400,455,263,244
2004,2,1135,191,15,0,9,1,6,16,1,1,6,3,25,12,18,45,12,6,10,7,0,23,3,8,1,2,176,499,39,302,833,18,1117,27,491,9,11,597,94,738,303,132,1,4,0,0,20,74,3,571,149,1,30,39,13,10,88,267,866,2,19,3,39,11,178,16,4,1,6,76,49,1,3,32,16,7,2,19,46,0,38,10,47,11,11,19,6,0,11,0,28,7,70,37,1,33,21,7,61,0,19,1,20,82,4,1,28,14,6,13,1,19,351,11,312,442,242,114
